name,year,month,day,minlat,maxlat,minlon,maxlon,clouds_num,avg_size,mean_temperature,mean_wind_speed,mean_wind_direction,reletive_humidity,vertical_velocity
20200724-31-32-123-122,2020,7,24,31,32,-123,-122,25,181.6875,16.258508300781273,9.435629,-71.341576,83.87144,0.01692875
20200724-31-32-124-123,2020,7,24,31,32,-124,-123,27,156.875,16.519677734375023,9.577823,-76.83099,85.86941,0.019458046
20200724-32-33-122-121,2020,7,24,32,33,-122,-121,7,646.625,15.021234130859398,9.217432,-66.65778,86.16081,0.017290078
20200724-32-33-123-122,2020,7,24,32,33,-123,-122,44,115.3125,15.264978027343773,10.575403,-71.88341,87.68628,0.021626014
20200724-32-33-125-124,2020,7,24,32,33,-125,-124,16,271.3125,15.774896240234398,10.216743,-78.4062,88.9555,0.026850624
20200724-33-34-122-121,2020,7,24,33,34,-122,-121,20,136.125,14.221551513671898,9.751156,-68.80037,89.04003,0.015502968
20200724-33-34-123-122,2020,7,24,33,34,-123,-122,53,76.75,14.361169433593773,11.207226,-69.29489,90.42097,0.016577186
20200724-33-34-124-123,2020,7,24,33,34,-124,-123,40,136.375,14.678826904296898,11.391895,-70.3352,91.02988,0.021147499
20200724-33-34-125-124,2020,7,24,33,34,-125,-124,24,134.34375,14.937646484375023,11.094756,-74.1929,90.87159,0.028569374
20200724-33-34-126-125,2020,7,24,33,34,-126,-125,12,117.03125,15.328912353515648,10.315882,-79.798615,90.02019,0.029213905
20200724-34-35-122-121,2020,7,24,34,35,-122,-121,5,1579.3125,13.567163085937523,9.699299,-61.858097,91.25753,0.021694373
20200724-34-35-123-122,2020,7,24,34,35,-123,-122,14,250.125,13.730859375000023,12.202924,-64.44898,92.37956,0.012241249
20200725-24-25-131-130,2020,7,25,24,25,-131,-130,15,264.4375,19.157647705078148,8.136393,-142.97699,84.851,0.026774596
20200725-31-32-127-126,2020,7,25,31,32,-127,-126,16,169.9375,16.194848632812523,8.242897,-81.45472,85.53318,0.005534363
20200725-32-33-128-127,2020,7,25,32,33,-128,-127,4,499.78125,15.622094726562523,7.7588787,-83.987495,86.1635,0.014015808
20200725-34-35-129-128,2020,7,25,34,35,-129,-128,29,83.59375,15.367547607421898,9.281805,-89.90866,80.26834,0.017799988
20200725-34-35-130-129,2020,7,25,34,35,-130,-129,20,170.46875,15.581689453125023,8.409315,-97.01116,82.61224,0.009308777
20200725-34-35-133-132,2020,7,25,34,35,-133,-132,3,472.375,16.104913330078148,7.4404125,-117.92482,82.715996,0.03440155
20200725-34-35-134-133,2020,7,25,34,35,-134,-133,11,201.0625,16.512811279296898,7.1740465,-119.5207,83.515526,0.015114441
20200726-25-26-122-121,2020,7,26,25,26,-122,-121,10,156.90625,18.488580322265648,3.7143826,-98.76294,82.20507,0.021410407
20200726-26-27-122-121,2020,7,26,26,27,-122,-121,1,7158.1875,17.996026611328148,4.2217956,-91.35027,81.223976,0.010062751
20200726-27-28-123-122,2020,7,26,27,28,-123,-122,5,658.0625,17.484582519531273,4.5670495,-88.44778,81.87991,0.008505135
20200726-28-29-122-121,2020,7,26,28,29,-122,-121,3,422.3125,16.464410400390648,5.207773,-76.93959,83.75085,0.0042522047
20200726-29-30-122-121,2020,7,26,29,30,-122,-121,17,70.0625,15.821862792968773,5.6798773,-70.97399,85.38585,-0.0033893967
20200726-29-30-123-122,2020,7,26,29,30,-123,-122,10,79.28125,15.921014404296898,5.4887724,-75.52167,84.36319,0.00010669708
20200726-30-31-122-121,2020,7,26,30,31,-122,-121,20,80.46875,15.377801513671898,6.1563745,-63.129,86.213974,-0.0055817794
20200726-31-32-124-123,2020,7,26,31,32,-124,-123,20,53.90625,15.201806640625023,6.421103,-57.9038,82.53366,0.00082935335
20200726-31-32-125-124,2020,7,26,31,32,-125,-124,20,65.3125,15.208276367187523,6.544896,-60.902847,81.35991,0.003881111
20200726-32-33-122-121,2020,7,26,32,33,-122,-121,27,25.8125,14.673974609375023,6.4054112,-45.448486,86.36554,-0.0017048264
20200726-32-33-123-122,2020,7,26,32,33,-123,-122,7,106.625,14.924218750000023,6.524597,-46.641766,84.71991,0.0045402907
20200726-32-33-124-123,2020,7,26,32,33,-124,-123,11,193.0,14.970086669921898,6.7918067,-50.072086,83.26179,0.0025236893
20200726-32-33-125-124,2020,7,26,32,33,-125,-124,38,82.71875,15.028741455078148,7.1801863,-55.137707,81.893196,0.0057463455
20200726-32-33-126-125,2020,7,26,32,33,-126,-125,13,169.6875,15.008508300781273,7.2152433,-62.834915,81.19757,0.010052986
20200726-32-33-127-126,2020,7,26,32,33,-127,-126,12,149.125,14.861108398437523,7.068604,-71.17338,81.53694,0.012748298
20200726-33-34-122-121,2020,7,26,33,34,-122,-121,53,28.75,14.333032226562523,5.675132,-42.74342,87.838974,-0.0038874436
20200726-33-34-124-123,2020,7,26,33,34,-124,-123,5,181.8125,14.658593750000023,6.6653275,-49.039223,85.68772,0.0047844313
20200726-33-34-125-124,2020,7,26,33,34,-125,-124,1,1370.125,14.858666992187523,7.685094,-56.822235,83.55944,0.0006242752
20200726-33-34-126-125,2020,7,26,33,34,-126,-125,11,177.5,14.929284667968773,8.211403,-64.76719,82.77194,0.010751229
20200726-33-34-127-126,2020,7,26,33,34,-127,-126,9,81.5,14.680932617187523,8.020485,-72.79438,83.17007,0.011747322
20200726-34-35-123-122,2020,7,26,34,35,-123,-122,43,55.125,13.791436767578148,4.909643,-41.22396,89.688194,0.005160408
20200726-34-35-125-124,2020,7,26,34,35,-125,-124,8,396.25,14.462731933593773,7.934363,-62.978767,86.69757,0.00808033
20200726-34-35-127-126,2020,7,26,34,35,-127,-126,13,115.625,14.527032470703148,9.127707,-76.1327,84.95944,0.013060799
20200727-21-22-122-121,2020,7,27,21,22,-122,-121,27,59.125,20.557977294921898,4.9643197,-113.522026,74.93167,0.019710923
20200727-21-22-123-122,2020,7,27,21,22,-123,-122,18,37.28125,20.702844238281273,5.021764,-124.106,75.06277,0.01614647
20200727-22-23-122-121,2020,7,27,22,23,-122,-121,4,511.25,20.000421142578148,4.8186474,-109.86476,77.609795,0.019686509
20200727-22-23-123-122,2020,7,27,22,23,-123,-122,8,173.4375,20.081750488281273,4.614757,-120.29471,75.90807,0.026874008
20200727-22-23-124-123,2020,7,27,22,23,-124,-123,25,88.8125,20.181970214843773,4.6238575,-134.36525,75.93808,0.026712876
20200727-22-23-125-124,2020,7,27,22,23,-125,-124,43,49.75,20.256494140625023,5.171377,-142.87013,79.52214,0.007992173
20200727-22-23-126-125,2020,7,27,22,23,-126,-125,5,101.125,20.097589111328148,5.477625,-139.33437,82.07355,-0.010826187
20200727-23-24-122-121,2020,7,27,23,24,-122,-121,2,1910.1875,19.372979736328148,4.7005467,-106.37612,78.34089,0.020770492
20200727-23-24-123-122,2020,7,27,23,24,-123,-122,13,217.625,19.521661376953148,4.6755943,-117.051254,78.3487,0.016913071
20200727-23-24-124-123,2020,7,27,23,24,-124,-123,15,210.625,19.741357421875023,4.7338066,-121.344734,79.13308,0.0068154144
20200727-23-24-125-124,2020,7,27,23,24,-125,-124,12,180.75,19.652276611328148,4.69643,-122.48717,80.005264,0.023875961
20200727-24-25-122-121,2020,7,27,24,25,-122,-121,15,342.25,18.661645507812523,4.93705,-99.95305,78.78886,0.01779686
20200727-24-25-123-122,2020,7,27,24,25,-123,-122,6,235.28125,18.993615722656273,4.901354,-105.640495,79.659325,0.013119126
20200727-24-25-124-123,2020,7,27,24,25,-124,-123,21,65.0,19.152612304687523,4.592716,-105.10454,80.611824,0.008167953
20200727-25-26-123-122,2020,7,27,25,26,-123,-122,7,502.0,18.486962890625023,4.9485426,-92.78651,80.27026,0.014305648
20200727-25-26-124-123,2020,7,27,25,26,-124,-123,8,565.15625,18.423150634765648,4.5586977,-90.656166,80.71511,0.018148422
20200727-26-27-123-122,2020,7,27,26,27,-123,-122,10,356.5,17.899224853515648,4.9596143,-80.878494,79.98636,0.00838768
20200727-26-27-124-123,2020,7,27,26,27,-124,-123,8,186.34375,17.528375244140648,4.357326,-78.064995,79.5637,0.02036522
20200727-27-28-123-122,2020,7,27,27,28,-123,-122,7,1231.1875,17.005181884765648,5.1005473,-69.860344,81.26651,0.011302719
20200727-27-28-124-123,2020,7,27,27,28,-124,-123,2,1175.90625,16.646112060546898,4.3658457,-68.73008,80.18932,0.016312486
20200727-27-28-125-124,2020,7,27,27,28,-125,-124,16,105.625,16.600946044921898,3.583121,-70.91964,79.26495,0.017147446
20200727-28-29-123-122,2020,7,27,28,29,-123,-122,5,1828.4375,16.403466796875023,5.076736,-61.103096,81.25573,0.007372055
20200727-28-29-124-123,2020,7,27,28,29,-124,-123,6,187.75,16.134088134765648,4.6090717,-62.276554,79.94214,0.009071274
20200727-28-29-125-124,2020,7,27,28,29,-125,-124,8,318.71875,16.211511230468773,4.128336,-65.00972,79.66542,0.00745018
20200727-28-29-126-125,2020,7,27,28,29,-126,-125,16,70.125,16.300103759765648,3.50291,-70.54691,80.68495,0.010511704
20200727-29-30-123-122,2020,7,27,29,30,-123,-122,7,185.5625,16.306024169921898,5.4079814,-53.44095,80.123856,0.0064785006
20200727-29-30-124-123,2020,7,27,29,30,-124,-123,11,208.875,16.093072509765648,4.831003,-55.491844,78.79417,0.014969711
20200727-29-30-125-124,2020,7,27,29,30,-125,-124,10,192.875,15.901025390625023,4.258531,-62.062115,81.17307,0.014457016
20200727-30-31-123-122,2020,7,27,30,31,-123,-122,9,751.9375,16.142602539062523,5.245115,-44.661247,80.08995,0.01217186
20200727-30-31-124-123,2020,7,27,30,31,-124,-123,5,764.1875,16.080010986328148,4.5063367,-50.06435,79.56308,0.01557518
20200727-30-31-125-124,2020,7,27,30,31,-125,-124,18,90.25,15.800561523437523,4.0066133,-60.651283,81.11698,0.012914048
20200727-32-33-124-123,2020,7,27,32,33,-124,-123,3,1546.4375,15.350091552734398,6.0538745,-49.77567,82.893234,0.0023085785
20200727-32-33-125-124,2020,7,27,32,33,-125,-124,13,495.1875,15.717584228515648,5.9268703,-56.748203,84.32386,0.0024452973
20200727-32-33-126-125,2020,7,27,32,33,-126,-125,25,140.90625,15.814233398437523,5.961339,-63.552174,85.01197,0.0118349455
20200727-32-33-130-129,2020,7,27,32,33,-130,-129,3,176.5625,16.447045898437523,5.635561,-88.14029,86.43119,0.005023422
20200727-33-34-124-123,2020,7,27,33,34,-124,-123,5,907.5,14.862054443359398,6.657868,-51.689545,83.97417,0.004740219
20200727-34-35-125-124,2020,7,27,34,35,-125,-124,1,10620.6875,14.927453613281273,6.839245,-57.369583,86.77275,0.015780259
20200727-34-35-126-125,2020,7,27,34,35,-126,-125,2,5523.6875,15.208764648437523,6.955144,-61.694813,89.45744,0.0042421725
20200727-34-35-128-127,2020,7,27,34,35,-128,-127,3,313.75,15.432672119140648,6.390854,-64.892494,85.760254,0.015580063
20200728-21-22-123-122,2020,7,28,21,22,-123,-122,8,366.03125,20.127832031250023,6.5647216,-116.69487,78.82132,0.018254776
20200728-22-23-122-121,2020,7,28,22,23,-122,-121,2,407.6875,19.391809082031273,5.7013564,-103.05039,77.814445,0.032991104
20200728-22-23-123-122,2020,7,28,22,23,-123,-122,2,413.6875,19.641503906250023,6.2093263,-112.83016,78.22211,0.026291884
20200728-22-23-135-134,2020,7,28,22,23,-135,-134,7,281.6875,19.635949707031273,6.2576337,-146.07948,72.88804,0.042092666
20200728-23-24-122-121,2020,7,28,23,24,-122,-121,32,83.0625,18.900170898437523,5.8304405,-97.40059,77.12867,0.02675087
20200728-23-24-123-122,2020,7,28,23,24,-123,-122,10,96.5,19.044549560546898,5.8033295,-105.891914,76.80539,0.03050087
20200728-24-25-122-121,2020,7,28,24,25,-122,-121,21,61.875,18.254785156250023,5.962355,-92.750694,78.977104,0.030432511
20200728-24-25-123-122,2020,7,28,24,25,-123,-122,8,136.59375,18.250634765625023,5.5176253,-99.3463,78.51554,0.026789932
20200728-25-26-122-121,2020,7,28,25,26,-122,-121,18,80.75,17.665093994140648,5.8538456,-87.72685,81.03039,0.025198136
20200728-25-26-123-122,2020,7,28,25,26,-123,-122,15,112.3125,17.586968994140648,5.2960205,-91.88797,79.87867,0.022698136
20200728-25-26-124-123,2020,7,28,25,26,-124,-123,14,97.03125,17.375024414062523,4.513573,-98.174904,78.23195,0.027453994
20200728-26-27-122-121,2020,7,28,26,27,-122,-121,25,41.625,17.319329833984398,6.0222607,-81.48725,80.89554,0.016321182
20200728-26-27-123-122,2020,7,28,26,27,-123,-122,11,42.75,17.202355957031273,5.137755,-84.61727,79.757416,0.020803604
20200728-27-28-123-122,2020,7,28,27,28,-123,-122,46,29.65625,16.785241699218773,4.6452765,-80.158226,79.65414,0.010178604
20200728-27-28-124-123,2020,7,28,27,28,-124,-123,36,41.15625,16.390557861328148,3.7622507,-77.57489,78.56351,0.002707901
20200728-28-29-122-121,2020,7,28,28,29,-122,-121,24,40.96875,16.186578369140648,5.430137,-73.97706,83.476006,0.0037625886
20200728-29-30-124-123,2020,7,28,29,30,-124,-123,4,302.03125,15.987451171875023,5.2320194,-59.08486,81.25929,0.00019813537
20200728-30-31-122-121,2020,7,28,30,31,-122,-121,17,220.8125,15.762750244140648,6.698296,-52.709373,84.043976,0.0022000885
20200728-30-31-123-122,2020,7,28,30,31,-123,-122,10,429.3125,15.974328613281273,6.221507,-52.55697,83.2846,0.004924698
20200728-30-31-124-123,2020,7,28,30,31,-124,-123,14,192.25,16.057672119140648,5.654951,-51.74267,82.74397,0.006047745
20200728-30-31-125-124,2020,7,28,30,31,-125,-124,22,63.1875,15.820886230468773,4.9940696,-52.624367,84.02069,0.018733291
20200728-30-31-126-125,2020,7,28,30,31,-126,-125,9,239.8125,15.758447265625023,4.2784505,-56.70368,83.69413,0.018918838
20200728-31-32-122-121,2020,7,28,31,32,-122,-121,9,216.625,14.961907958984398,6.9734287,-45.20623,84.89272,0.0092118075
20200728-31-32-123-122,2020,7,28,31,32,-123,-122,11,256.0625,15.406823730468773,6.365127,-45.991184,84.1271,0.011965713
20200728-31-32-124-123,2020,7,28,31,32,-124,-123,12,334.875,15.624383544921898,5.7058277,-46.499847,83.5371,0.009758682
20200728-31-32-125-124,2020,7,28,31,32,-125,-124,8,230.40625,15.603234863281273,5.196247,-47.35148,83.901474,0.013020401
20200728-32-33-122-121,2020,7,28,32,33,-122,-121,26,47.875,13.799951171875023,6.709799,-42.739983,88.047424,0.009621964
20200728-32-33-124-123,2020,7,28,32,33,-124,-123,5,1115.375,15.153375244140648,6.091865,-44.985218,84.46007,0.00393837
20200728-32-33-126-125,2020,7,28,32,33,-126,-125,5,561.125,15.455255126953148,5.1762547,-47.65563,86.679924,0.010403213
20200728-33-34-122-121,2020,7,28,33,34,-122,-121,11,234.9375,13.287591552734398,6.943387,-48.01218,91.51273,0.0018289947
20200728-33-34-123-122,2020,7,28,33,34,-123,-122,7,140.375,13.564935302734398,6.682562,-45.69534,88.4068,0.004475479
20200728-33-34-124-123,2020,7,28,33,34,-124,-123,2,1392.21875,14.614068603515648,6.654147,-45.40426,84.39149,0.0069364165
20200728-33-34-125-124,2020,7,28,33,34,-125,-124,7,763.125,15.230950927734398,6.3588896,-45.39117,84.72227,0.011897354
20200728-33-34-127-126,2020,7,28,33,34,-127,-126,12,220.71875,15.424005126953148,5.181832,-49.747696,90.3132,0.01699501
20200728-34-35-122-121,2020,7,28,34,35,-122,-121,9,375.3125,13.095483398437523,7.5194106,-50.483402,92.83867,0.009241104
20200728-34-35-123-122,2020,7,28,34,35,-123,-122,8,252.3125,13.227685546875023,7.143381,-46.771664,90.97601,0.0033719635
20200728-34-35-124-123,2020,7,28,34,35,-124,-123,16,102.71875,14.115960693359398,6.7316723,-43.667397,85.708206,0.014319229
20200728-34-35-127-126,2020,7,28,34,35,-127,-126,14,208.90625,15.386102294921898,5.37532,-51.640266,90.67789,0.016584855
20200728-34-35-136-135,2020,7,28,34,35,-136,-135,6,557.5625,17.555718994140648,7.202022,-109.33381,87.119606,-0.0051729586
20200729-23-24-126-125,2020,7,29,23,24,-126,-125,6,185.4375,18.584313964843773,3.8874152,-117.987114,73.02643,0.01579815
20200729-23-24-127-126,2020,7,29,23,24,-127,-126,5,336.3125,18.660180664062523,3.189836,-126.871506,72.05252,0.016896782
20200729-24-25-125-124,2020,7,29,24,25,-125,-124,12,147.125,18.266900634765648,4.1210613,-108.114716,72.785805,0.01026104
20200729-25-26-122-121,2020,7,29,25,26,-122,-121,30,61.34375,17.702600097656273,6.5238194,-84.06915,80.94018,0.0078001022
20200729-26-27-122-121,2020,7,29,26,27,-122,-121,24,101.21875,17.323388671875023,6.534555,-76.82508,81.82768,0.016218072
20200729-27-28-122-121,2020,7,29,27,28,-122,-121,15,81.0625,16.791986083984398,6.382356,-68.80273,82.3969,0.02053936
20200729-29-30-123-122,2020,7,29,29,30,-123,-122,15,81.8125,16.108850097656273,6.142731,-44.46008,79.73174,0.027731743
20200729-29-30-124-123,2020,7,29,29,30,-124,-123,4,194.46875,15.789147949218773,4.9828095,-36.31172,78.56893,0.02416729
20200729-29-30-125-124,2020,7,29,29,30,-125,-124,37,34.8125,15.625024414062523,3.792714,-29.727621,79.16252,0.023649711
20200729-30-31-122-121,2020,7,29,30,31,-122,-121,9,260.875,15.890161132812523,7.2399535,-42.68563,82.645645,0.03296612
20200729-30-31-126-125,2020,7,29,30,31,-126,-125,10,76.34375,15.812036132812523,2.941425,-20.289097,86.543304,0.017873345
20200729-30-31-127-126,2020,7,29,30,31,-127,-126,2,305.15625,15.999475097656273,1.9274433,-5.093799,88.91486,0.0050559617
20200729-31-32-122-121,2020,7,29,31,32,-122,-121,12,234.875,15.335992431640648,6.995619,-36.170547,83.697205,0.037497368
20200729-31-32-123-122,2020,7,29,31,32,-123,-122,9,438.9375,15.605950927734398,6.246859,-33.15293,83.512985,0.02786846
20200729-31-32-124-123,2020,7,29,31,32,-124,-123,9,274.75,15.876336669921898,5.7285366,-30.78611,84.72783,0.014806938
20200729-31-32-125-124,2020,7,29,31,32,-125,-124,19,127.3125,15.733850097656273,4.8460803,-30.445238,88.82908,0.019450493
20200729-32-33-122-121,2020,7,29,32,33,-122,-121,3,204.25,14.483483886718773,6.760446,-34.78151,87.485176,0.028791314
20200729-32-33-127-126,2020,7,29,32,33,-127,-126,3,381.3125,15.649072265625023,3.6421392,-36.14517,94.01221,0.013473931
20200729-34-35-123-122,2020,7,29,34,35,-123,-122,12,330.90625,13.133325195312523,6.137654,-44.106266,92.734085,0.0132053755
20200729-34-35-125-124,2020,7,29,34,35,-125,-124,6,1157.4375,14.487390136718773,4.90731,-43.34987,86.546585,0.018625297
20200729-34-35-127-126,2020,7,29,34,35,-127,-126,17,76.25,15.112817382812523,3.7517257,-55.631466,91.15127,0.013303032
20200730-25-26-131-130,2020,7,30,25,26,-131,-130,2,1106.5625,18.088098144531273,3.577762,-154.29956,75.58169,0.01298687
20200730-25-26-133-132,2020,7,30,25,26,-133,-132,6,546.71875,18.548699951171898,3.6261756,-84.33752,75.2706,0.036990777
20200730-29-30-122-121,2020,7,30,29,30,-122,-121,23,109.4375,16.216607666015648,8.634094,-64.74174,85.57044,0.015828667
20200730-31-32-122-121,2020,7,30,31,32,-122,-121,38,64.46875,15.177239990234398,8.603565,-53.07011,86.18044,0.0010972214
20200730-31-32-123-122,2020,7,30,31,32,-123,-122,22,96.5625,15.449884033203148,7.8239765,-52.53695,83.697784,0.0027524948
20200730-33-34-124-123,2020,7,30,33,34,-124,-123,8,598.53125,14.931848144531273,6.7490716,-48.266003,83.157936,-0.0043715285
20200730-34-35-122-121,2020,7,30,34,35,-122,-121,1,3010.5625,13.149407958984398,7.575087,-50.39109,91.50544,0.000638237
20200731-24-25-131-130,2020,7,31,24,25,-131,-130,31,55.3125,18.753991699218773,5.676324,-147.54189,80.029816,0.02858345
20200731-25-26-128-127,2020,7,31,25,26,-128,-127,57,31.0,18.399438476562523,6.480853,-112.392365,79.30106,0.011146927
20200731-25-26-129-128,2020,7,31,25,26,-129,-128,47,23.875,18.373834228515648,6.2152004,-121.2878,79.16482,0.020741653
20200731-25-26-131-130,2020,7,31,25,26,-131,-130,16,27.625,18.489465332031273,4.525165,-148.79489,80.84029,0.027294388
20200731-25-26-132-131,2020,7,31,25,26,-132,-131,7,128.875,18.660546875000023,4.5991774,-151.39409,81.452156,0.009149857
20200731-26-27-123-122,2020,7,31,26,27,-123,-122,91,14.9375,18.238916015625023,7.709703,-101.1001,87.56372,0.010097122
20200731-26-27-124-123,2020,7,31,26,27,-124,-123,79,13.9375,18.227410888671898,7.8426843,-101.393166,85.38138,-0.0013433076
20200731-26-27-125-124,2020,7,31,26,27,-125,-124,42,21.71875,17.941094970703148,7.9575353,-100.12661,84.00794,-0.0018169403
20200731-26-27-126-125,2020,7,31,26,27,-126,-125,27,39.25,17.902490234375023,7.7683845,-101.01404,82.10747,0.0051459502
20200731-26-27-127-126,2020,7,31,26,27,-127,-126,8,261.625,17.913659667968773,7.1293015,-106.54753,80.253876,0.01052681
20200731-26-27-128-127,2020,7,31,26,27,-128,-127,39,20.875,17.832666015625023,6.4207916,-113.259865,79.79247,0.0073773954
20200731-26-27-129-128,2020,7,31,26,27,-129,-128,10,228.4375,17.917749023437523,5.815216,-117.077576,78.68747,0.012899857
20200731-26-27-130-129,2020,7,31,26,27,-130,-129,6,236.75,18.148126220703148,4.8171086,-128.815,80.57841,0.012753372
20200731-26-27-131-130,2020,7,31,26,27,-131,-130,5,113.0,18.229699707031273,4.280634,-140.0301,81.30747,0.0017914581
